"original_text","lang","place","compound","neg","neu","pos","sentiment","created_at","city","country","sentiment_int"
"RT @mocranker: Medicine Hat sits at four active cases of COVID-19 and has 76 recoveries listed.

Forty Mile has 13 active cases of the viru…","en","Medicine Hat, Alberta, Canada",0,0,1,0,"neu",2020-09-29,"Medicine Hat","Canada",0
"RT @JimWatsonOttawa: Today’s record case numbers are unsettling to say the least. We all have a role to play in helping stop the spread of…","en","Ottawa, Ontario, Canada",0.4939,0.133,0.482,0.386,"pos",2020-09-29,"Ottawa","Canada",1
"@windsoriteDOTca well this seems so smart ..attract people who may be sick with Covid-19 to the mall? ..that will stop the spread","en","Ontario, Canada",0.2023,0.293,0.319,0.388,"pos",2020-09-29,"Ontario","Canada",1
"RT @iamgmcnaughton: BREAKING: Guelph is seeing its first confirmed case of #COVID19 in a school, with a case being reported at St. Joseph C…","en","Guelph, Ontario, Canada",0,0,1,0,"neu",2020-09-29,"Guelph","Canada",0
"RT @MPJulian: Absolutely shameful! #PWD received ZERO support from the Trudeau government amid COVID-19 pandemic. Yet, big banks received $…","en","Canada",-0.1027,0.174,0.674,0.152,"neg",2020-09-29,NA,"Canada",-1
"RT @VeraEtches: Learned from ""wave 1"" to AVOID closures in ""wave 2"":
Limit our contacts to people in our household plus 1 or 2 essential su…","en","Ottawa, Ontario, Canada",-0.296,0.167,0.833,0,"neg",2020-09-29,"Ottawa","Canada",-1
"Covid 19 is disrupting countless industries at once around the world.

Just like @elonmusk. 

@SpaceX @Tesla… https://t.co/Dunm3faqXX","en","Canada",0.3612,0,0.706,0.294,"pos",2020-09-29,NA,"Canada",1
"RT @BillBlair: Over 2.5 million Canadians have already downloaded the COVID Alert App. If you haven't already, download it today and help k…","en","Canada",0.5994,0,0.647,0.353,"pos",2020-09-29,NA,"Canada",1
"RT @truebluecanadi1: Yesterday - ""COVID 19 may delay Liberal pledge to long term boil water advisory for First Nations"",  Today - Liberals…","en","Ontario, Canada",-0.3182,0.141,0.859,0,"neg",2020-09-29,"Ontario","Canada",-1
"Vast majority of schools with COVID-19 have only one or two cases https://t.co/3s3V2INeBz","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"RT @JohnTory: Burst social bubbles and get close only with household members, Toronto says amid accelerating surge in COVID-19 infections h…","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"RT @sunlorrie: 'We don't honour China's thug Communist dictators who hid the severity of COVID-19 from the world, imprison Uighur Muslims i…","en","British Columbia, Canada",0.5106,0.093,0.662,0.245,"pos",2020-09-30,"British Columbia","Canada",1
"RT @GovCanHealth: Want to stay updated on #COVID19 ?
Check out #COVIDTrends to have instant access to COVID-19 cases and deaths in your reg…","en","Canada",-0.5574,0.295,0.606,0.098,"neg",2020-09-30,NA,"Canada",-1
"Ontario reports drop in new COVID-19 cases following highest single-day spike on record https://t.co/l9W7cXIxPO via @flipboard","en","Ontario, Canada",-0.2732,0.149,0.851,0,"neg",2020-09-30,"Ontario","Canada",-1
"RT @BillTufts: ‘Everybody dies’: Musk says neither he nor his family will take Covid-19 vaccine, blasts Bill Gates as ‘knucklehead’ 

https…","en","Ontario, Canada",0,0,1,0,"neu",2020-09-30,"Ontario","Canada",0
"RT @390rocket: Building a narrative? 🤔
https://t.co/qiHUhNnww5","en","Ontario, Canada",0,0,1,0,"neu",2020-09-30,"Ontario","Canada",0
"Salesforce Releases Retail Playbook Amid COVID-19 Pandemic📕@RI_EIC @SalesforceCA https://t.co/jjM2RwHYOx… https://t.co/Q9cCmTqqta","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"@CMOH_Alberta A sore throat new name is covid 19 now ? 😂😂","en","Canada",-0.3612,0.385,0.615,0,"neg",2020-09-30,NA,"Canada",-1
"RT @ryanelijah: President Trump and Vice President Biden squared off in a very rough debate last night in Ohio. https://t.co/LjBlxO9diM","en","Mount Forest, Ont., Canada",0,0,1,0,"neu",2020-09-30,"Mount Forest","Canada",0
"RT @570NEWS: BREAKING:  @ROWPublicHealth is reporting nine new cases of COVID-19 on its information dashboard.

This brings the total casel…","en","Ontario, Canada",0,0,1,0,"neu",2020-09-30,"Ontario","Canada",0
"RT @CP24: Ontario reports more than 600 new cases of COVID-19, nearly half of them are in Toronto https://t.co/rcM0c0BYVK https://t.co/Dk1a…","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"RT @TorontoStar: COVID-19 is deadly. So were viruses that killed Indigenous children in residential schools. On #OrangeShirtDay we need to…","en","Canada",-0.6908,0.37,0.63,0,"neg",2020-09-30,NA,"Canada",-1
"RT @MaximeBernier: Quebec ordered the closure for one month of restaurants, bars, theatres, and libraries, even though no data shows this i…","en","Alberta, Canada",0,0,1,0,"neu",2020-09-30,"Alberta","Canada",0
"RT @CentralHealthNL: Central Health is looking for feedback on how it performed throughout its COVID-19 response. If you would like to take…","en","Newfoundland, Canada",0.3612,0,0.8,0.2,"pos",2020-09-30,"Newfoundland","Canada",1
"RT @Gab_H_R: Thread sur la souche dominante du COVID-19 👇🏻 https://t.co/Tg1Qp1j8iB","en","Montréal, QUÉBEC, Canada",0,0,1,0,"neu",2020-09-30,"Montréal","Canada",0
"Friendly word of advice to U16 hockey players this strange COVID-19 season: untuck the jersey. Scouts will be stuck… https://t.co/tNmtt35lZg","en","Canada",-0.25,0.154,0.846,0,"neg",2020-09-30,NA,"Canada",-1
"@Medium @williamfleitch It will happen again sooner if more people would take this virus seriously.  Pretending Cov… https://t.co/LmzXS03a3Z","en","London, Ontario, Canada",-0.1779,0.278,0.722,0,"neg",2020-09-30,"London","Canada",-1
"New #covid19 legislation ""covid-19"" Employment Standards Act, RSBC 1996, c 113 https://t.co/zviQgxLDGd","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"Tories and Bloc say they supported COVID-19 aid package to help Canadians https://t.co/bdW5qvb5PN","en","Victoria, B.C., Canada",0.6597,0,0.565,0.435,"pos",2020-09-30,"Victoria","Canada",1
"The premier provides the latest update on measures being taken against the coronavirus https://t.co/6gdsObSvf1","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"@narendramodi Respected Prime Minister, 
I am a grade 12 student studying at Navy Children School. Recent news stat… https://t.co/RDxAXJJQN4","en","Canada",0.4767,0,0.78,0.22,"pos",2020-09-30,NA,"Canada",1
"via @PerilOfAfrica #Football #Coronavirus2019nCoV #TennesseeTitans N.F.L. Postpones Steelers-Titans Game After New… https://t.co/k3Wz5qzFxF","en","Moncton, Canada",0,0,1,0,"neu",2020-09-30,"Moncton","Canada",0
"He’s penned his feelings to her nearly every day since mid-March.  
https://t.co/H30D3aqGWT #covid19 #coronavirus #Barrie","en","Innisfil, Ontario, Canada",0,0,1,0,"neu",2020-09-30,"Innisfil","Canada",0
"RT @ctvottawa: New Modelling Data: 
-Upward trajectory in COVID-19 in recent weeks, cases currently doubling every 10-12 days.
- At that ra…","en","Eastern Passage, NS, Canada",0,0,1,0,"neu",2020-09-30,"Eastern Passage","Canada",0
"RT @CPHA_ACSP: Likely 15.6 billion vaccine doses will be needed to protect the world against COVID-19 says Brian Ward
#COVID19VaxxUpdate","en","Canada",0.6249,0,0.638,0.362,"pos",2020-09-30,NA,"Canada",1
"Datametrex Expands to Toronto Film Production Company for COVID-19 Testing Solutions by @newsfile… https://t.co/f3yIMVRTqM","en","Alberta, Canada",0,0,1,0,"neu",2020-09-30,"Alberta","Canada",0
"RT @1Fubar: Top economist says people need to stop 'catastrophising' Covid-19
https://t.co/2Odz2Iysjs via ⁦@MailOnline⁩","en","Canada",-0.1027,0.2,0.636,0.164,"neg",2020-09-30,NA,"Canada",-1
"RT @680NEWS: #BREAKING Ontario has confirmed 625 new COVID-19 cases.","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"Caring for Seniors During COVID-19
Stories We're Following Today: From @crcbanner

https://t.co/pMdjgcOMTH","en","Canada",0.4939,0,0.61,0.39,"pos",2020-09-30,NA,"Canada",1
"RT @CTVLondon: It seems the one-day reprieve couldn't last - 9 new #COVID19 cases reported in Middlesex-London: https://t.co/JjiRXZRqjW","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"RT @BestStephen: Can someone explain to my why if a province screws up the response to COVID-19, it's @JustinTrudeau's fault?","en","Canada",-0.4767,0.451,0.549,0,"neg",2020-09-30,NA,"Canada",-1
"RT @TorontoStar: #BREAKING: Ontario could hit 1,000 daily COVID-19 cases in weeks according to new modelling. https://t.co/igvfVzGLEh","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"RT @MyGriefAngels: https://t.co/CbitlVfvi7 ""Most #women are facing #Challenges during #COVID19, from navigating their #careers to balancing…","en","NYC,USA & Montreal,Canada",0,0,1,0,"neu",2020-09-30,"NYC","Canada",0
"RT @CBSNews: BREAKING: NFL postpones Titans-Steelers game after coronavirus outbreak https://t.co/0bXg4HOwM7","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"Planning for &gt; 2020 to deliver on the education experience. Tony Sheehan @Gartner_inc talks about 3 phases that… https://t.co/KBNYChcde0","en","Toronto, Canada",0.2732,0,0.792,0.208,"pos",2020-09-30,"Toronto","Canada",1
"RT @cspan: .@HouseCommerce @energycommerce hearing on COVID-19 Vaccine Development - LIVE online here: https://t.co/zjHVlRRdd8 https://t.co…","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"RT @abc27News: The Pennsylvania Department of Health today confirmed as of 12:00 a.m., September 30, that there were 1,153 additional posit…","en","Ontario, Canada",0,0,1,0,"neu",2020-09-30,"Ontario","Canada",0
"RT @globalnews: #BREAKING: In a surprise unanimous vote, the Liberals survived their first confidence vote of the new session of Parliament…","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"RT @HappierIT: The Employee’s Guide to Working Remotely During COVID-19

https://t.co/vsqSyGCUrk https://t.co/fYMd7uPugB","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"RT @belle_levesque: Holy shit.
Cops just keep showing us they require intensive public supervision.

“Early reports of the high numbers of…","en","Canada",-0.5106,0.226,0.692,0.082,"neg",2020-09-30,NA,"Canada",-1
"""To find our best way forward we’re going to need vigorous debate and rational skepticism, not less.

Might Tam’s i… https://t.co/ux9OVUkghB","en","Ontario, Canada",0.6597,0.104,0.549,0.346,"pos",2020-09-30,"Ontario","Canada",1
"An interesting read about how the COVID-19 pandemic has impacted songwriters and music content. #MusicIndustry https://t.co/NOUHikQndN","en","Canada",0.4588,0,0.7,0.3,"pos",2020-09-30,NA,"Canada",1
"RT @GiselleTka: #Tuesdayprayer1pmEST

Prayers🙏🇨🇦🙏

Canada

Millions affected by total devastation due to 

Another lock-down extension in O…","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"RT @MonkhouseLaw: With the increase of COVID-19 cases, it is important to know the different types of leaves of absence allowed under Ontar…","en","Toronto, Canada",0.2263,0,0.84,0.16,"pos",2020-09-30,"Toronto","Canada",1
"RT @dmrider: ICYMI I did a deep dive on calls from residents and some medical experts for public health units to  routinely release more #C…","en","Toronto, Canada",0,0,1,0,"neu",2020-09-30,"Toronto","Canada",0
"'Riverdale', 'Batwoman' productions shut down amid COVID-19 testing delays https://t.co/jdfjtSfAYR","en","Canada",-0.3182,0.247,0.753,0,"neg",2020-09-30,NA,"Canada",-1
"RT @CBCAlerts: Health Canada regulators today approved the ID NOW rapid COVID-19 testing device for use in this country. The approval comes…","en","Acton, Ontario, Canada",0,0,1,0,"neu",2020-09-30,"Acton","Canada",0
"RT @Waterloo_Fire: This Sat Oct 3rd, 10am we kickoff #FirePreventionWeek . Join us for a free 1hr virtual Home Fire Safety presentation for…","en","Waterloo, Ontario, Canada",0.4767,0.142,0.533,0.325,"pos",2020-09-30,"Waterloo","Canada",1
"Today, the MMF announced a new COVID-19 relief program for Métis microbusinesses (including fishers, artisans, musi… https://t.co/ZVdAhMAzf1","en","Manitoba, Canada",0.4767,0,0.795,0.205,"pos",2020-09-30,"Manitoba","Canada",1
"RT @__m_pereira: Active cases of COVID-19 per 100,000 people is at 43.99 in  Manitoba, second highest in the land behind Québec. 

This com…","en","Winnipeg, Manitoba, Canada",0,0,1,0,"neu",2020-09-30,"Winnipeg","Canada",0
"World must get COVID-19 under control before winter comes to Northern Hemisphere: WHO doctor https://t.co/9JZF1osdrQ","en","British Columbia, Canada",0,0,1,0,"neu",2020-09-30,"British Columbia","Canada",0
"RT @CTVToronto: Data shows that Ontario police services conducted over 95,000 searches of the database while it was active.
https://t.co/1p…","en","K’jipuktuk, Canada",0,0,1,0,"neu",2020-09-30,"K’jipuktuk","Canada",0
"RT @adriandix: Case numbers suggest B.C. COVID-19 curve is flat again https://t.co/Fehl7X78sQ","en","British Columbia, Canada",0.0772,0,0.794,0.206,"pos",2020-09-30,"British Columbia","Canada",1
"RT @CFRAOttawa: This morning @MrLeslieRoberts asked @VeraEtches if the rising number of COVID-19 cases in Ottawa means we need to cancel Th…","en","Ottawa, Canada",-0.1779,0.163,0.732,0.106,"neg",2020-09-30,"Ottawa","Canada",-1
"Watch NBA and MLB playoff action tonight in The Out Back Shack and enjoy food &amp; drink specials. #Fanshawe residence… https://t.co/lojUTwztyY","en","London, Ontario, Canada",0.7096,0,0.651,0.349,"pos",2020-09-30,"London","Canada",1
"Jamie Nye: NFL puts its COVID-19 protocols to the test https://t.co/psuMsRc2V2","en","Saskatoon, Canada",0,0,1,0,"neu",2020-09-30,"Saskatoon","Canada",0
"RT @AsadLonePhD: On Friday (Sept 18), #Canada’s Chief Public Health Officer told us that Case counts in Canada indicate “accelerated epidem…","en","Toronto, Canada",0,0,1,0,"neu",2020-09-30,"Toronto","Canada",0
"Many of the changes to global business triggered by Covid-19 will prove lasting https://t.co/mbhsrOXOnu","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"RT @imgrund: ⭐️🏫🦠WEDNESDAY, SEPTEMBER 30th - COVID-19 in Ontario Schools🦠🏫⭐️

At our current rate of growth, I can’t see how schools in Ott…","en","Canada",0.3818,0,0.809,0.191,"pos",2020-09-30,NA,"Canada",1
"RT @calmecam: 87 cents out of EVERY #COVID dollar spent in Canada has come from Ottawa.

@ErinOToole is trying to make you believe that thi…","en","Kingston, Canada",0,0,1,0,"neu",2020-09-30,"Kingston","Canada",0
"That's insane a million people have died of covid 19.","en","Canada",-0.5994,0.494,0.506,0,"neg",2020-09-30,NA,"Canada",-1
"RT @thediscourse: ✅ Voting information
🛣 South Island transportation strategy released
🎃 COVID-19: Thanksgiving and Halloween

Plus more! C…","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"RT @PnPCBC: Health Canada approves the ID NOW rapid COVID-19  testing device that can produce results in 15 minutes. https://t.co/Zxh2Xv57xX","en","Vancouver BC, Canada",0,0,1,0,"neu",2020-09-30,"Vancouver BC","Canada",0
"@GarthNorris @DavidStaplesYEG @dstaples 83% of the countries listed in the table below have a _lower_ death rate fr… https://t.co/e2aZ717L9d","en","Ottawa, Canada",-0.7269,0.55,0.45,0,"neg",2020-09-30,"Ottawa","Canada",-1
"RT @Learning2GetBy: Health Canada green lights first rapid COVID-19 test 
#cdnpoli #COVID19Canada
https://t.co/fUH5yqfzgd","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"As more services move online, digital divide worsens for Wood Buffalo's rural communities

https://t.co/zVdh7HzSJZ https://t.co/VGsiyguLqD","en","Canada",-0.5106,0.268,0.732,0,"neg",2020-09-30,NA,"Canada",-1
".@Cognizant's Futurist @mbahl cites 3 #jobs of the future that will make real-time payments a reality for banks: CE… https://t.co/mXZa978t7Y","en","Toronto, Canada",0,0,1,0,"neu",2020-09-30,"Toronto","Canada",0
"#Ontario joins #BritishColumbia #Alberta &amp; #Manitoba in its use of private surgical facilities to clear backlogs re… https://t.co/c77BU6ANSV","en","Ottawa, Canada",0.5859,0,0.51,0.49,"pos",2020-09-30,"Ottawa","Canada",1
"RT @queensualumni: .@JanePhilpott, dean of @QueensUHealth, is moderating a virtual event in partnership with @Bell_LetsTalk on the impact o…","en","Ontario, Canada",0,0,1,0,"neu",2020-09-30,"Ontario","Canada",0
"RT @leeberthiaume: Blanchet, O’Toole return to Parliament, urge Canadians to guard against COVID-19 https://t.co/6LIiSP41A6  #cdnpoli #COVI…","en","Ottawa, Ontario, Canada",0,0,1,0,"neu",2020-09-30,"Ottawa","Canada",0
"CFO Michael Penman, General Counsel &amp; Privacy Officer Grainne Grande, &amp; Sales Manager Jonathon Murray, are chatting… https://t.co/vjNKrXYrHN","en","Canada",0.4588,0,0.812,0.188,"pos",2020-09-30,NA,"Canada",1
"RT @ctvedmonton: 3 Edmonton stores report 3 COVID-19 cases https://t.co/rYXc9WyAB4","en","Canada",0,0,1,0,"neu",2020-09-30,NA,"Canada",0
"'Riverdale' Filming In Vancouver Reportedly Stopped Because COVID-19 Test Take Too Long https://t.co/nDjiuVdWwj #Canada #BritishColumbia","en","Canada",-0.296,0.216,0.784,0,"neg",2020-09-30,NA,"Canada",-1
"""The province was able to gradually and safely reopen
businesses, services and public spaces, and reunite residents… https://t.co/ao8eIoNzX0","en","Canada",0.4404,0,0.775,0.225,"pos",2020-09-30,NA,"Canada",1
"RT @ArthurAtkinson0: Silliness of conservative outrage: remember back in march when they cried blue murder about a ""trudeau power grab"" con…","en","Canada",-0.6908,0.281,0.719,0,"neg",2020-09-30,NA,"Canada",-1
